sulfur,S_percent,carbon,nitrogen,N_percent,C_percent,site,type,species,max_forklength,my_rep,details,tray,UID,project,collection
5.19,0.19,-31.67816875,10.78657647,3.91,35.35,WM,Aquatic,macrophyte,NA,2,NA,NA,TERRG_2020_01_WM_Aquatic_macrophyte_NA_2,TERRG,2020-01-15
7.72,0.26,-29.23500561,8.29566589,2.28,31.52,WM,Aquatic,macrophyte,NA,3,NA,NA,TERRG_2020_01_WM_Aquatic_macrophyte_NA_3,TERRG,2020-01-15
4.59,0.26,-21.14725517,8.43785685,1.56,37.51,AR,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_AR_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
4.58,0.25,-28.26390102,11.12605914,1.21,47.11,AR,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_AR_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
3.8,0.29,-28.82602946,7.073647898,1.25,47.98,AR,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_AR_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
3.47,0.26,-29.68501295,10.15601322,1.75,36.34,AR,Detritus,coarse_detritus,NA,4,NA,NA,TERRG_2020_01_AR_Detritus_coarse_detritus_NA_4,TERRG,2020-01-15
2.99,0.19,-29.874315,11.53185444,2.51,46.59,AR,Detritus,coarse_detritus,NA,5,NA,NA,TERRG_2020_01_AR_Detritus_coarse_detritus_NA_5,TERRG,2020-01-15
4.81,0.27,-29.16392344,9.624916467,1.81,30.57,AR,Detritus,coarse_detritus,NA,6,NA,NA,TERRG_2020_01_AR_Detritus_coarse_detritus_NA_6,TERRG,2020-01-15
3.17,0.17,NA,NA,NA,NA,AR,Detritus,coarse_detritus,NA,7,NA,NA,TERRG_2020_01_AR_Detritus_coarse_detritus_NA_7,TERRG,2020-01-15
10.34,0.57,-13.88236293,4.850056007,2.24,33.56,BB,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_BB_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
4.69,0.42,-15.12198602,6.474410426,2.12,38.02,BB,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_BB_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
9.15,0.41,-13.24321408,4.280880616,2.52,30.73,CB,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_CB_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
12.77,0.46,-13.02032618,4.394114452,1.37,30.81,CB,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_CB_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
4.74,0.2,-30.29261146,7.524579106,1.28,41.75,EM,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_EM_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
6.53,0.17,-28.52986336,4.570478658,1.17,46.67,EM,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_EM_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
5.22,0.26,-28.49729526,4.394114452,1.02,47.17,EM,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_EM_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
1.24,0.26,-28.78531935,2.212609474,0.55,43.18,GC,Detritus,coarse_detritus,NA,6,NA,NA,TERRG_2020_01_GC_Detritus_coarse_detritus_NA_6,TERRG,2020-01-15
-0.13,0.14,-30.4432389,3.524318255,0.48,45.45,GC,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_GC_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
9.33,0.17,-29.44787652,2.576360649,2.03,42.29,GC,Detritus,coarse_detritus,NA,4,NA,NA,TERRG_2020_01_GC_Detritus_coarse_detritus_NA_4,TERRG,2020-01-15
-0.59,0.14,-27.57521109,2.679573792,1.01,45.41,GC,Detritus,coarse_detritus,NA,5,NA,NA,TERRG_2020_01_GC_Detritus_coarse_detritus_NA_5,TERRG,2020-01-15
-0.93,0.27,-28.55632493,4.934229833,1.4,44.98,GC,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_GC_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
-0.84,0.2,-28.33954356,2.023218367,1.24,42.43,GC,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_GC_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
-3.2,0.13,-31.57803344,10.85144935,2.53,43.1,GC,Detritus,coarse_detritus,NA,7,NA,NA,TERRG_2020_01_GC_Detritus_coarse_detritus_NA_7,TERRG,2020-01-15
13.94,0.49,-13.13635002,12.1120526,0.74,39.26,HB,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_HB_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
14.17,0.28,-18.56199098,11.64108,1.79,26.68,HB,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_HB_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
15.04,0.32,-18.46937547,14.45990109,0.81,6.33,HB,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_HB_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
15.06,0.53,-17.6338003,7.847245437,1.83,32.67,HB,Detritus,coarse_detritus,NA,4,NA,NA,TERRG_2020_01_HB_Detritus_coarse_detritus_NA_4,TERRG,2020-01-15
9.57,0.61,-25.557007,5.190759587,0.9,39.81,LB,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_LB_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
10.05,0.32,-15.49346585,6.796074688,0.82,17.01,LB,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_LB_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
11.74,0.78,NA,NA,NA,NA,LB,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_LB_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
1.55,0.59,-27.41644163,6.898285762,1.06,43.68,LN,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_LN_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
1.72,0.41,-25.70661668,5.04746367,1.77,40.23,LN,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_LN_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
3.61,0.54,-28.14108173,5.317020325,1.73,41.43,LN,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_LN_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
6.71,0.17,-27.118240019999998,11.987796,1.94,27.54,MR,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_MR_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
4.96,0.28,-25.58753958,10.3464064,1.44,9.6,MR,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_MR_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
1.1,0.26,-29.441770000000002,3.386032685,0.89,44.9,MR,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_MR_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
12.85,0.64,-14.84006845,5.532465236,2.22,29.94,NB,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_NB_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
6.5,0.79,-15.97995176,6.295040012,2.02,29.01,NB,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_NB_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
5.13,0.62,-29.39393561,7.026550639,1.21,37.13,PL,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_PL_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
5.8,0.23,-27.41193943,1.142743269,1.44,45.48,PL,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_PL_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
1.61,0.24,-24.73713714,11.79565224,1.06,11.14,SF,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_SF_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
1.62,0.24,-28.94824657,12.51125832,1.74,24.85,SF,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_SF_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
9.85,0.6,-28.19834867,9.469332343,2.56,42.38,TR,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_TR_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
9.38,0.35,-31.68672297,9.427558199,1.36,40.21,TR,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_TR_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
7.79,0.24,-29.91354233,2.680861121,0.97,42.53,TR,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_TR_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
4.25,0.29,-26.66922141,8.176529627,1.54,25.55,UN,Detritus,coarse_detritus,NA,4,NA,NA,TERRG_2020_01_UN_Detritus_coarse_detritus_NA_4,TERRG,2020-01-15
5.78,0.24,-26.79131204,6.426602157,2.31,47.33,UN,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_UN_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
5.93,0.22,-28.76918031,10.1720082,1.27,28.38,UN,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_UN_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
1.19,0.31,-28.92993297,10.89964127,1.42,37.35,UN,Detritus,coarse_detritus,NA,5,NA,NA,TERRG_2020_01_UN_Detritus_coarse_detritus_NA_5,TERRG,2020-01-15
4.14,0.51,NA,NA,NA,NA,UN,Detritus,coarse_detritus,NA,6,NA,NA,TERRG_2020_01_UN_Detritus_coarse_detritus_NA_6,TERRG,2020-01-15
4.05,0.34,-27.65408585,5.311098564,1.52,46.57,UN,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_UN_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
4.22,0.27,-28.2218073,6.498764115,1.57,43.47,WM,Detritus,coarse_detritus,NA,1,NA,NA,TERRG_2020_01_WM_Detritus_coarse_detritus_NA_1,TERRG,2020-01-15
1.01,0.32,-27.58998827,4.204615216,1.16,43.18,WM,Detritus,coarse_detritus,NA,2,NA,NA,TERRG_2020_01_WM_Detritus_coarse_detritus_NA_2,TERRG,2020-01-15
1.12,0.31,-31.08289821,3.164613536,3.31,38.97,GC,Terrestrial,mix_tv,NA,1,NA,NA,TERRG_2020_01_GC_Terrestrial_mix_tv_NA_1,TERRG,2020-01-15
1.46,0.32,-31.84052913,19.88975885,2.81,32.65,GC,Terrestrial,mix_tv,NA,2,NA,NA,TERRG_2020_01_GC_Terrestrial_mix_tv_NA_2,TERRG,2020-01-15
0.98,0.29,-30.89781253,1.357789046,4.41,41.4,GC,Terrestrial,mix_tv,NA,3,NA,NA,TERRG_2020_01_GC_Terrestrial_mix_tv_NA_3,TERRG,2020-01-15
3.66,0.38,-30.56120068,12.90183509,5.7,46.33,GC,Terrestrial,mix_tv,NA,4,NA,NA,TERRG_2020_01_GC_Terrestrial_mix_tv_NA_4,TERRG,2020-01-15
-2.08,0.41,-27.53067701,1.047303685,5.43,44.64,GC,Terrestrial,mix_tv,NA,5,NA,NA,TERRG_2020_01_GC_Terrestrial_mix_tv_NA_5,TERRG,2020-01-15
5.19,0.47,-29.71712865,3.642360366,4.07,42.39,LN,Terrestrial,mix_tv,NA,3,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_3,TERRG,2020-01-15
5.7,0.37,-30.47882738,5.415131623,2.1,38.87,LN,Terrestrial,mix_tv,NA,4,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_4,TERRG,2020-01-15
7.74,0.7,-27.63949111,5.836790774,0.95,46.25,LN,Terrestrial,mix_tv,NA,5,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_5,TERRG,2020-01-15
6.7,0.52,-30.16560547,4.107086842,3.12,32.46,LN,Terrestrial,mix_tv,NA,6,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_6,TERRG,2020-01-15
5.51,0.37,-20.20352162,6.186337197,2.97,42.34,LN,Terrestrial,mix_tv,NA,1,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_1,TERRG,2020-01-15
5.12,0.36,-32.7903644,-1.534732642,3.96,42.91,LN,Terrestrial,mix_tv,NA,2,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_2,TERRG,2020-01-15
5.57,0.67,-30.97510106,5.910906635,3.55,32.06,LN,Terrestrial,mix_tv,NA,8,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_8,TERRG,2020-01-15
7.51,0.68,-32.05815734,0.545519279,3.64,50.44,LN,Terrestrial,mix_tv,NA,9,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_9,TERRG,2020-01-15
5.76,0.76,-31.58629056,6.521861701,3.34,36.74,LN,Terrestrial,mix_tv,NA,10,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_10,TERRG,2020-01-15
8.89,0.96,NA,NA,NA,NA,LN,Terrestrial,mix_tv,NA,11,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_11,TERRG,2020-01-15
2.72,0.16,-31.549680209999998,5.364051773,3.72,37.64,LN,Terrestrial,mix_tv,NA,7,NA,NA,TERRG_2020_01_LN_Terrestrial_mix_tv_NA_7,TERRG,2020-01-15
16.88,0.46,-29.2025498,6.998606965,3.3,42.37,PD,Terrestrial,mix_tv,NA,1,NA,NA,TERRG_2020_01_PD_Terrestrial_mix_tv_NA_1,TERRG,2020-01-15
14.15,1.77,-29.17610899,17.79248032,3.9,36.89,TR,Terrestrial,mix_tv,NA,3,NA,NA,TERRG_2020_01_TR_Terrestrial_mix_tv_NA_3,TERRG,2020-01-15
12.1,0.43,-29.67238266,3.050435048,5.34,40.28,TR,Terrestrial,mix_tv,NA,4,NA,NA,TERRG_2020_01_TR_Terrestrial_mix_tv_NA_4,TERRG,2020-01-15
11.16,0.25,-19.74690916,12.02145886,1.54,31.33,TR,Terrestrial,mix_tv,NA,1,NA,NA,TERRG_2020_01_TR_Terrestrial_mix_tv_NA_1,TERRG,2020-01-15
9.84,0.48,-14.80857931,9.025775905,1.44,34.91,TR,Terrestrial,mix_tv,NA,2,NA,NA,TERRG_2020_01_TR_Terrestrial_mix_tv_NA_2,TERRG,2020-01-15
4.55,1.21,-27.57440604,4.257321695,5.61,40.58,UN,Terrestrial,mix_tv,NA,11,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_11,TERRG,2020-01-15
0.98,0.56,-30.74120158,0.68674004,3.9,43.48,UN,Terrestrial,mix_tv,NA,12,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_12,TERRG,2020-01-15
-2.25,0.46,-28.97780291,5.592408748,3.46,36.58,UN,Terrestrial,mix_tv,NA,13,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_13,TERRG,2020-01-15
-1.8,0.68,-30.45543743,7.580516626,1.55,47.59,UN,Terrestrial,mix_tv,NA,14,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_14,TERRG,2020-01-15
-0.93,0.44,-14.66925658,4.664958927,1.8,39.69,UN,Terrestrial,mix_tv,NA,1,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_1,TERRG,2020-01-15
0.64,0.32,-12.49500839,4.839231356,1.96,43.2,UN,Terrestrial,mix_tv,NA,2,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_2,TERRG,2020-01-15
1.07,0.36,-15.62722749,5.345022025,1.27,39.66,UN,Terrestrial,mix_tv,NA,3,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_3,TERRG,2020-01-15
1.22,0.33,-30.21441928,5.565366475,7.9,87.39,UN,Terrestrial,mix_tv,NA,4,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_4,TERRG,2020-01-15
1.41,0.4,-28.52525826,6.346587706,6.94,44.05,UN,Terrestrial,mix_tv,NA,5,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_5,TERRG,2020-01-15
3.09,0.18,-30.46357307,4.960420803,4.23,37.94,UN,Terrestrial,mix_tv,NA,6,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_6,TERRG,2020-01-15
1.2,0.41,-29.5737381,7.44730839,3.96,39.44,UN,Terrestrial,mix_tv,NA,7,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_7,TERRG,2020-01-15
1.41,0.3,-31.42967961,4.525741297,2.43,45.75,UN,Terrestrial,mix_tv,NA,8,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_8,TERRG,2020-01-15
1.61,0.14,-31.27713647,4.484677104,1.97,46.28,UN,Terrestrial,mix_tv,NA,9,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_9,TERRG,2020-01-15
2.7,0.24,-31.5120529,5.606430668,2.72,44.33,UN,Terrestrial,mix_tv,NA,10,NA,NA,TERRG_2020_01_UN_Terrestrial_mix_tv_NA_10,TERRG,2020-01-15
NA,NA,-22.46055695,9.384939452,1.19,11.83,AR,Aquatic,periphyton,NA,2,NA,NA,TERRG_2020_01_AR_Aquatic_periphyton_NA_2,TERRG,2020-01-15
NA,NA,-22.88143787,9.396169052,1.2,12.32,AR,Aquatic,periphyton,NA,3,NA,NA,TERRG_2020_01_AR_Aquatic_periphyton_NA_3,TERRG,2020-01-15
NA,NA,-19.70626117,8.007005424,1.76,26.26,BB,Aquatic,filamentous_algae,NA,4,NA,NA,TERRG_2020_01_BB_Aquatic_filamentous_algae_NA_4,TERRG,2020-01-15
NA,NA,-14.06065613,6.798351398,1.23,19.31,CB,Aquatic,filamentous_algae,NA,2,NA,NA,TERRG_2020_01_CB_Aquatic_filamentous_algae_NA_2,TERRG,2020-01-15
NA,NA,-23.05872186,6.631744813,1.77,26.04,CB,Aquatic,filamentous_algae,NA,3,NA,NA,TERRG_2020_01_CB_Aquatic_filamentous_algae_NA_3,TERRG,2020-01-15
NA,NA,-27.76441326,10.14654952,4.85,36.31,EM,Aquatic,macrophyte,NA,2,NA,NA,TERRG_2020_01_EM_Aquatic_macrophyte_NA_2,TERRG,2020-01-15
NA,NA,-27.83723428,9.97490041,4.9,38.63,EM,Aquatic,macrophyte,NA,2,NA,NA,TERRG_2020_01_EM_Aquatic_macrophyte_NA_2,TERRG,2020-01-15
NA,NA,-27.83176864,10.1048812,2.23,17.71,EM,Aquatic,macrophyte,NA,3,NA,NA,TERRG_2020_01_EM_Aquatic_macrophyte_NA_3,TERRG,2020-01-15
NA,NA,-27.8474251,9.891667735,3.92,30.54,EM,Aquatic,macrophyte,NA,3,NA,NA,TERRG_2020_01_EM_Aquatic_macrophyte_NA_3,TERRG,2020-01-15
NA,NA,-21.55459294,6.865898787,0.14,1.41,EM,Aquatic,periphyton,NA,3,NA,NA,TERRG_2020_01_EM_Aquatic_periphyton_NA_3,TERRG,2020-01-15
NA,NA,-28.92782428,10.10187094,2.5,39.11,GC,Aquatic,macrophyte,NA,5,NA,NA,TERRG_2020_01_GC_Aquatic_macrophyte_NA_5,TERRG,2020-01-15
NA,NA,-31.43255604,7.172420579,1.14,13.31,GC,Aquatic,filamentous_algae,NA,3,NA,NA,TERRG_2020_01_GC_Aquatic_filamentous_algae_NA_3,TERRG,2020-01-15
NA,NA,-23.19735334,12.96797442,3.31,27.5,GC,Aquatic,periphyton,NA,2,NA,NA,TERRG_2020_01_GC_Aquatic_periphyton_NA_2,TERRG,2020-01-15
NA,NA,-22.95481179,12.8338542,2.39,21.67,GC,Aquatic,periphyton,NA,3,NA,NA,TERRG_2020_01_GC_Aquatic_periphyton_NA_3,TERRG,2020-01-15
NA,NA,-13.44573218,13.61187543,1.93,44.6,HB,Aquatic,macrophyte,NA,2,NA,NA,TERRG_2020_01_HB_Aquatic_macrophyte_NA_2,TERRG,2020-01-15
NA,NA,-13.35617535,13.56797738,1.41,44.17,HB,Aquatic,macrophyte,NA,3,NA,NA,TERRG_2020_01_HB_Aquatic_macrophyte_NA_3,TERRG,2020-01-15
NA,NA,-13.97084896,14.4995648,0.95,8.07,HB,Aquatic,filamentous_algae,NA,3,NA,NA,TERRG_2020_01_HB_Aquatic_filamentous_algae_NA_3,TERRG,2020-01-15
NA,NA,-17.66314814,7.829254828,1.69,12,LB,Aquatic,filamentous_algae,NA,2,NA,NA,TERRG_2020_01_LB_Aquatic_filamentous_algae_NA_2,TERRG,2020-01-15
NA,NA,-17.56415615,7.705049297,1.56,11.77,LB,Aquatic,filamentous_algae,NA,3,NA,NA,TERRG_2020_01_LB_Aquatic_filamentous_algae_NA_3,TERRG,2020-01-15
NA,NA,-21.12888833,9.347504463,2.73,25.01,LN,Aquatic,filamentous_algae,NA,3,NA,NA,TERRG_2020_01_LN_Aquatic_filamentous_algae_NA_3,TERRG,2020-01-15
NA,NA,-29.91581484,8.787901766,0.85,9.49,MR,Aquatic,filamentous_algae,NA,3,NA,NA,TERRG_2020_01_MR_Aquatic_filamentous_algae_NA_3,TERRG,2020-01-15
NA,NA,-23.81899344,9.736585107,1.02,12.75,MR,Aquatic,periphyton,NA,2,NA,NA,TERRG_2020_01_MR_Aquatic_periphyton_NA_2,TERRG,2020-01-15
NA,NA,-23.98714199,9.634116696,1.04,12.78,MR,Aquatic,periphyton,NA,3,NA,NA,TERRG_2020_01_MR_Aquatic_periphyton_NA_3,TERRG,2020-01-15
NA,NA,-26.50779922,6.31460509,2.7,34.45,PD,Aquatic,macrophyte,NA,3,NA,NA,TERRG_2020_01_PD_Aquatic_macrophyte_NA_3,TERRG,2020-01-15
NA,NA,-23.17437703,3.525090116,0.83,14.36,PD,Aquatic,filamentous_algae,NA,2,NA,NA,TERRG_2020_01_PD_Aquatic_filamentous_algae_NA_2,TERRG,2020-01-15
NA,NA,-23.18760352,3.630326304,0.83,14.43,PD,Aquatic,filamentous_algae,NA,3,NA,NA,TERRG_2020_01_PD_Aquatic_filamentous_algae_NA_3,TERRG,2020-01-15
NA,NA,-15.22099749,1.743411367,0.43,10.84,PD,Aquatic,periphyton,NA,2,NA,NA,TERRG_2020_01_PD_Aquatic_periphyton_NA_2,TERRG,2020-01-15
NA,NA,-14.91119652,1.675699316,0.42,12.01,PD,Aquatic,periphyton,NA,3,NA,NA,TERRG_2020_01_PD_Aquatic_periphyton_NA_3,TERRG,2020-01-15
NA,NA,-25.75626857,11.00136969,1.74,16.93,PL,Aquatic,filamentous_algae,NA,3,NA,NA,TERRG_2020_01_PL_Aquatic_filamentous_algae_NA_3,TERRG,2020-01-15
NA,NA,-25.34659755,9.970829914,0.81,6.17,PL,Aquatic,periphyton,NA,2,NA,NA,TERRG_2020_01_PL_Aquatic_periphyton_NA_2,TERRG,2020-01-15
NA,NA,-20.9237811,10.97245875,0.83,10.76,PL,Aquatic,periphyton,NA,3,NA,NA,TERRG_2020_01_PL_Aquatic_periphyton_NA_3,TERRG,2020-01-15
NA,NA,-29.83666726,24.49729397,5.65,38.92,SF,Aquatic,macrophyte,NA,2,NA,NA,TERRG_2020_01_SF_Aquatic_macrophyte_NA_2,TERRG,2020-01-15
NA,NA,-30.14706308,24.44865304,5.59,39.88,SF,Aquatic,macrophyte,NA,3,NA,NA,TERRG_2020_01_SF_Aquatic_macrophyte_NA_3,TERRG,2020-01-15
NA,NA,-30.05857815,24.63451422,5.8,39.82,SF,Aquatic,macrophyte,NA,4,NA,NA,TERRG_2020_01_SF_Aquatic_macrophyte_NA_4,TERRG,2020-01-15
NA,NA,-29.82589594,24.64735996,5.11,39.63,SF,Aquatic,macrophyte,NA,5,NA,NA,TERRG_2020_01_SF_Aquatic_macrophyte_NA_5,TERRG,2020-01-15
NA,NA,-30.03408528,24.58301208,5.98,39.6,SF,Aquatic,macrophyte,NA,6,NA,NA,TERRG_2020_01_SF_Aquatic_macrophyte_NA_6,TERRG,2020-01-15
NA,NA,-25.39857074,9.973172412,0.83,6.19,SF,Aquatic,periphyton,NA,2,NA,NA,TERRG_2020_01_SF_Aquatic_periphyton_NA_2,TERRG,2020-01-15
NA,NA,-15.20061585,13.32529511,0.67,10.89,SF,Aquatic,periphyton,NA,3,NA,NA,TERRG_2020_01_SF_Aquatic_periphyton_NA_3,TERRG,2020-01-15
NA,NA,-19.14088424,15.11451258,1.25,14.11,TR,Aquatic,filamentous_algae,NA,2,NA,NA,TERRG_2020_01_TR_Aquatic_filamentous_algae_NA_2,TERRG,2020-01-15
NA,NA,-18.83982612,15.1219904,1.32,14.06,TR,Aquatic,filamentous_algae,NA,3,NA,NA,TERRG_2020_01_TR_Aquatic_filamentous_algae_NA_3,TERRG,2020-01-15
NA,NA,-15.34456938,13.52561042,0.77,11.3,TR,Aquatic,periphyton,NA,2,NA,NA,TERRG_2020_01_TR_Aquatic_periphyton_NA_2,TERRG,2020-01-15
NA,NA,-30.23806592,8.468440498,0.38,4.13,TR,Aquatic,periphyton,NA,3,NA,NA,TERRG_2020_01_TR_Aquatic_periphyton_NA_3,TERRG,2020-01-15
NA,NA,-19.35723786,7.390794174,0.98,9.96,UN,Aquatic,filamentous_algae,NA,2,NA,NA,TERRG_2020_01_UN_Aquatic_filamentous_algae_NA_2,TERRG,2020-01-15
NA,NA,-26.14845827,8.831015374,0.51,4.33,UN,Aquatic,periphyton,NA,5,NA,NA,TERRG_2020_01_UN_Aquatic_periphyton_NA_5,TERRG,2020-01-15
NA,NA,-28.93190642,8.214404803,2.44,32.54,WM,Aquatic,macrophyte,NA,4,NA,NA,TERRG_2020_01_WM_Aquatic_macrophyte_NA_4,TERRG,2020-01-15
NA,NA,-29.24152946,8.113579839,2.09,33.21,WM,Aquatic,macrophyte,NA,5,NA,NA,TERRG_2020_01_WM_Aquatic_macrophyte_NA_5,TERRG,2020-01-15
NA,NA,-29.20688067,8.025482589,2.15,33.37,WM,Aquatic,macrophyte,NA,6,NA,NA,TERRG_2020_01_WM_Aquatic_macrophyte_NA_6,TERRG,2020-01-15
NA,NA,-29.24662487,8.158279459,2.17,32.96,WM,Aquatic,macrophyte,NA,7,NA,NA,TERRG_2020_01_WM_Aquatic_macrophyte_NA_7,TERRG,2020-01-15
NA,NA,-14.9235242,5.700812887,2.12,35.57,BB,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_BB_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
NA,NA,-12.77606548,4.329982014,1.38,31,CB,Detritus,coarse_detritus,NA,3,NA,NA,TERRG_2020_01_CB_Detritus_coarse_detritus_NA_3,TERRG,2020-01-15
NA,NA,-28.09324734,4.545426925,1.05,46.35,EM,Detritus,coarse_detritus,NA,4,NA,NA,TERRG_2020_01_EM_Detritus_coarse_detritus_NA_4,TERRG,2020-01-15
NA,NA,-29.52797982,7.380021675,0.1,1.06,GC,Detritus,fine_detritus,NA,1,NA,NA,TERRG_2020_01_GC_Detritus_fine_detritus_NA_1,TERRG,2020-01-15
NA,NA,-25.72525509,8.306205578,0.45,3.15,GC,Detritus,fine_detritus,NA,2,NA,NA,TERRG_2020_01_GC_Detritus_fine_detritus_NA_2,TERRG,2020-01-15
NA,NA,-29.23295837,8.322412048,0.25,2.34,GC,Detritus,fine_detritus,NA,3,NA,NA,TERRG_2020_01_GC_Detritus_fine_detritus_NA_3,TERRG,2020-01-15
NA,NA,-29.48626989,8.185557117,0.11,1.58,GC,Detritus,fine_detritus,NA,4,NA,NA,TERRG_2020_01_GC_Detritus_fine_detritus_NA_4,TERRG,2020-01-15
